"Data for weekly deaths (occurrences), by Health Board and location, 2015-2019",,,,,,,,,
,,,,,,,,,
week of occurrence,health board,location,year,number of deaths,,,,,
07,Forth Valley,Home / Non-institution,2019,16,,,,,
07,Forth Valley,Hospital,2019,30,,,,,
07,Grampian,Care Home,2019,29,,,,,
07,Grampian,Home / Non-institution,2019,29,,,,,
07,Grampian,Hospital,2019,72,,,,,
07,Grampian,Other institution,2019,1,,,,,
07,Greater Glasgow and Clyde,Care Home,2019,65,,,,,
07,Greater Glasgow and Clyde,Home / Non-institution,2019,75,,,,,
07,Greater Glasgow and Clyde,Hospital,2019,117,,,,,
07,Highland,Care Home,2019,11,,,,,
07,Highland,Home / Non-institution,2019,20,,,,,
07,Highland,Hospital,2019,37,,,,,
07,Lanarkshire,Care Home,2019,34,,,,,
07,Lanarkshire,Home / Non-institution,2019,49,,,,,
07,Lanarkshire,Hospital,2019,65,,,,,
07,Lothian,Care Home,2019,39,,,,,
07,Lothian,Home / Non-institution,2019,51,,,,,
07,Lothian,Hospital,2019,84,,,,,
07,Orkney,Care Home,2019,1,,,,,
07,Orkney,Hospital,2019,1,,,,,
07,Shetland,Care Home,2019,2,,,,,
07,Shetland,Home / Non-institution,2019,2,,,,,
07,Shetland,Hospital,2019,1,,,,,
07,Tayside,Care Home,2019,21,,,,,
07,Tayside,Home / Non-institution,2019,30,,,,,
07,Tayside,Hospital,2019,59,,,,,
07,Tayside,Other institution,2019,2,,,,,
07,Western Isles,Care Home,2019,3,,,,,
07,Western Isles,Home / Non-institution,2019,3,,,,,
07,Western Isles,Hospital,2019,3,,,,,
08,Ayrshire and Arran,Care Home,2019,21,,,,,
08,Ayrshire and Arran,Home / Non-institution,2019,31,,,,,
08,Ayrshire and Arran,Hospital,2019,59,,,,,
08,Borders,Care Home,2019,4,,,,,
08,Borders,Home / Non-institution,2019,5,,,,,
08,Borders,Hospital,2019,12,,,,,
08,Borders,Other institution,2019,4,,,,,
08,Dumfries and Galloway,Care Home,2019,5,,,,,
08,Dumfries and Galloway,Home / Non-institution,2019,9,,,,,
08,Dumfries and Galloway,Hospital,2019,20,,,,,
08,Fife,Care Home,2019,24,,,,,
08,Fife,Home / Non-institution,2019,11,,,,,
08,Fife,Hospital,2019,58,,,,,
08,Forth Valley,Care Home,2019,19,,,,,
08,Forth Valley,Home / Non-institution,2019,12,,,,,
08,Forth Valley,Hospital,2019,36,,,,,
08,Grampian,Care Home,2019,31,,,,,
08,Grampian,Home / Non-institution,2019,34,,,,,
08,Grampian,Hospital,2019,57,,,,,
08,Greater Glasgow and Clyde,Care Home,2019,74,,,,,
08,Greater Glasgow and Clyde,Home / Non-institution,2019,54,,,,,
08,Greater Glasgow and Clyde,Hospital,2019,116,,,,,
08,Greater Glasgow and Clyde,Other institution,2019,1,,,,,
08,Highland,Care Home,2019,19,,,,,
08,Highland,Home / Non-institution,2019,21,,,,,
08,Highland,Hospital,2019,34,,,,,
08,Lanarkshire,Care Home,2019,33,,,,,
08,Lanarkshire,Home / Non-institution,2019,43,,,,,
08,Lanarkshire,Hospital,2019,60,,,,,
08,Lanarkshire,Other institution,2019,1,,,,,
08,Lothian,Care Home,2019,47,,,,,
08,Lothian,Home / Non-institution,2019,39,,,,,
08,Lothian,Hospital,2019,57,,,,,
08,Orkney,Care Home,2019,1,,,,,
08,Orkney,Home / Non-institution,2019,1,,,,,
08,Orkney,Hospital,2019,3,,,,,
08,Shetland,Care Home,2019,3,,,,,
08,Shetland,Home / Non-institution,2019,3,,,,,
08,Tayside,Care Home,2019,26,,,,,
08,Tayside,Home / Non-institution,2019,31,,,,,
08,Tayside,Hospital,2019,35,,,,,
08,Tayside,Other institution,2019,3,,,,,
08,Western Isles,Home / Non-institution,2019,5,,,,,
08,Western Isles,Hospital,2019,5,,,,,
09,Ayrshire and Arran,Care Home,2019,12,,,,,
09,Ayrshire and Arran,Home / Non-institution,2019,34,,,,,
09,Ayrshire and Arran,Hospital,2019,42,,,,,
09,Borders,Care Home,2019,6,,,,,
09,Borders,Home / Non-institution,2019,2,,,,,
09,Borders,Hospital,2019,15,,,,,
09,Borders,Other institution,2019,2,,,,,
09,Dumfries and Galloway,Care Home,2019,4,,,,,
09,Dumfries and Galloway,Home / Non-institution,2019,13,,,,,
09,Dumfries and Galloway,Hospital,2019,21,,,,,
09,Fife,Care Home,2019,16,,,,,
09,Fife,Home / Non-institution,2019,22,,,,,
09,Fife,Hospital,2019,37,,,,,
09,Forth Valley,Care Home,2019,17,,,,,
09,Forth Valley,Home / Non-institution,2019,16,,,,,
09,Forth Valley,Hospital,2019,26,,,,,
09,Grampian,Care Home,2019,26,,,,,
09,Grampian,Home / Non-institution,2019,29,,,,,
09,Grampian,Hospital,2019,59,,,,,
09,Grampian,Other institution,2019,1,,,,,
09,Greater Glasgow and Clyde,Care Home,2019,52,,,,,
09,Greater Glasgow and Clyde,Home / Non-institution,2019,64,,,,,
09,Greater Glasgow and Clyde,Hospital,2019,101,,,,,
09,Highland,Care Home,2019,23,,,,,
09,Highland,Home / Non-institution,2019,14,,,,,
09,Highland,Hospital,2019,44,,,,,
09,Lanarkshire,Care Home,2019,22,,,,,
09,Lanarkshire,Home / Non-institution,2019,53,,,,,
09,Lanarkshire,Hospital,2019,60,,,,,
09,Lothian,Care Home,2019,39,,,,,
09,Lothian,Home / Non-institution,2019,46,,,,,
09,Lothian,Hospital,2019,79,,,,,
09,Orkney,Care Home,2019,3,,,,,
09,Orkney,Home / Non-institution,2019,1,,,,,
09,Orkney,Hospital,2019,1,,,,,
09,Shetland,Care Home,2019,2,,,,,
09,Shetland,Home / Non-institution,2019,3,,,,,
09,Shetland,Hospital,2019,2,,,,,
09,Tayside,Care Home,2019,30,,,,,
09,Tayside,Home / Non-institution,2019,32,,,,,
09,Tayside,Hospital,2019,40,,,,,
09,Tayside,Other institution,2019,1,,,,,
09,Western Isles,Care Home,2019,1,,,,,
09,Western Isles,Hospital,2019,2,,,,,
10,Ayrshire and Arran,Care Home,2019,20,,,,,
10,Ayrshire and Arran,Home / Non-institution,2019,23,,,,,
10,Ayrshire and Arran,Hospital,2019,44,,,,,
10,Borders,Care Home,2019,4,,,,,
10,Borders,Home / Non-institution,2019,10,,,,,
10,Borders,Hospital,2019,16,,,,,
10,Borders,Other institution,2019,2,,,,,
10,Dumfries and Galloway,Care Home,2019,7,,,,,
10,Dumfries and Galloway,Home / Non-institution,2019,16,,,,,
10,Dumfries and Galloway,Hospital,2019,22,,,,,
10,Fife,Care Home,2019,19,,,,,
10,Fife,Home / Non-institution,2019,18,,,,,
10,Fife,Hospital,2019,41,,,,,
10,Forth Valley,Care Home,2019,15,,,,,
10,Forth Valley,Home / Non-institution,2019,12,,,,,
10,Forth Valley,Hospital,2019,27,,,,,
10,Grampian,Care Home,2019,33,,,,,
10,Grampian,Home / Non-institution,2019,31,,,,,
10,Grampian,Hospital,2019,61,,,,,
10,Greater Glasgow and Clyde,Care Home,2019,51,,,,,
10,Greater Glasgow and Clyde,Home / Non-institution,2019,72,,,,,
10,Greater Glasgow and Clyde,Hospital,2019,112,,,,,
10,Greater Glasgow and Clyde,Other institution,2019,1,,,,,
10,Highland,Care Home,2019,22,,,,,
10,Highland,Home / Non-institution,2019,25,,,,,
10,Highland,Hospital,2019,38,,,,,
10,Lanarkshire,Care Home,2019,23,,,,,
10,Lanarkshire,Home / Non-institution,2019,47,,,,,
10,Lanarkshire,Hospital,2019,73,,,,,
10,Lanarkshire,Other institution,2019,1,,,,,
10,Lothian,Care Home,2019,35,,,,,
10,Lothian,Home / Non-institution,2019,45,,,,,
10,Lothian,Hospital,2019,66,,,,,
10,Orkney,Care Home,2019,1,,,,,
10,Orkney,Home / Non-institution,2019,1,,,,,
10,Shetland,Care Home,2019,2,,,,,
10,Shetland,Home / Non-institution,2019,2,,,,,
10,Shetland,Hospital,2019,2,,,,,
10,Tayside,Care Home,2019,24,,,,,
10,Tayside,Home / Non-institution,2019,29,,,,,
10,Tayside,Hospital,2019,41,,,,,
10,Western Isles,Home / Non-institution,2019,2,,,,,
10,Western Isles,Hospital,2019,2,,,,,
11,Ayrshire and Arran,Care Home,2019,21,,,,,
11,Ayrshire and Arran,Home / Non-institution,2019,28,,,,,
11,Ayrshire and Arran,Hospital,2019,37,,,,,
11,Borders,Care Home,2019,8,,,,,
11,Borders,Home / Non-institution,2019,10,,,,,
11,Borders,Hospital,2019,8,,,,,
11,Borders,Other institution,2019,2,,,,,
11,Dumfries and Galloway,Care Home,2019,5,,,,,
11,Dumfries and Galloway,Home / Non-institution,2019,13,,,,,
11,Dumfries and Galloway,Hospital,2019,24,,,,,
11,Fife,Care Home,2019,14,,,,,
11,Fife,Home / Non-institution,2019,18,,,,,
11,Fife,Hospital,2019,43,,,,,
11,Forth Valley,Care Home,2019,18,,,,,
11,Forth Valley,Home / Non-institution,2019,17,,,,,
11,Forth Valley,Hospital,2019,25,,,,,
11,Forth Valley,Other institution,2019,1,,,,,
11,Grampian,Care Home,2019,29,,,,,
11,Grampian,Home / Non-institution,2019,38,,,,,
11,Grampian,Hospital,2019,48,,,,,
11,Greater Glasgow and Clyde,Care Home,2019,67,,,,,
11,Greater Glasgow and Clyde,Home / Non-institution,2019,61,,,,,
11,Greater Glasgow and Clyde,Hospital,2019,109,,,,,
11,Greater Glasgow and Clyde,Other institution,2019,1,,,,,
11,Highland,Care Home,2019,16,,,,,
11,Highland,Home / Non-institution,2019,22,,,,,
11,Highland,Hospital,2019,31,,,,,
11,Lanarkshire,Care Home,2019,33,,,,,
11,Lanarkshire,Home / Non-institution,2019,38,,,,,
11,Lanarkshire,Hospital,2019,62,,,,,
11,Lanarkshire,Other institution,2019,2,,,,,
11,Lothian,Care Home,2019,41,,,,,
11,Lothian,Home / Non-institution,2019,45,,,,,
11,Lothian,Hospital,2019,62,,,,,
11,Orkney,Hospital,2019,4,,,,,
11,Tayside,Care Home,2019,28,,,,,
11,Tayside,Home / Non-institution,2019,25,,,,,
11,Tayside,Hospital,2019,44,,,,,
11,Tayside,Other institution,2019,2,,,,,
11,Western Isles,Care Home,2019,3,,,,,
11,Western Isles,Home / Non-institution,2019,1,,,,,
12,Ayrshire and Arran,Care Home,2019,18,,,,,
12,Ayrshire and Arran,Home / Non-institution,2019,20,,,,,
12,Ayrshire and Arran,Hospital,2019,46,,,,,
12,Borders,Care Home,2019,4,,,,,
12,Borders,Home / Non-institution,2019,5,,,,,
12,Borders,Hospital,2019,12,,,,,
12,Borders,Other institution,2019,1,,,,,
12,Dumfries and Galloway,Care Home,2019,6,,,,,
12,Dumfries and Galloway,Home / Non-institution,2019,9,,,,,
12,Dumfries and Galloway,Hospital,2019,19,,,,,
12,Fife,Care Home,2019,19,,,,,
12,Fife,Home / Non-institution,2019,15,,,,,
12,Fife,Hospital,2019,49,,,,,
12,Forth Valley,Care Home,2019,19,,,,,
12,Forth Valley,Home / Non-institution,2019,19,,,,,
12,Forth Valley,Hospital,2019,36,,,,,
12,Forth Valley,Other institution,2019,1,,,,,
12,Grampian,Care Home,2019,26,,,,,
12,Grampian,Home / Non-institution,2019,34,,,,,
12,Grampian,Hospital,2019,42,,,,,
12,Greater Glasgow and Clyde,Care Home,2019,73,,,,,
12,Greater Glasgow and Clyde,Home / Non-institution,2019,65,,,,,
12,Greater Glasgow and Clyde,Hospital,2019,111,,,,,
12,Highland,Care Home,2019,10,,,,,
12,Highland,Home / Non-institution,2019,32,,,,,
12,Highland,Hospital,2019,18,,,,,
12,Lanarkshire,Care Home,2019,32,,,,,
12,Lanarkshire,Home / Non-institution,2019,33,,,,,
12,Lanarkshire,Hospital,2019,57,,,,,
12,Lanarkshire,Other institution,2019,2,,,,,
12,Lothian,Care Home,2019,31,,,,,
12,Lothian,Home / Non-institution,2019,46,,,,,
12,Lothian,Hospital,2019,61,,,,,
12,Orkney,Care Home,2019,1,,,,,
12,Orkney,Home / Non-institution,2019,1,,,,,
12,Orkney,Hospital,2019,2,,,,,
12,Shetland,Care Home,2019,2,,,,,
12,Shetland,Home / Non-institution,2019,2,,,,,
12,Shetland,Hospital,2019,1,,,,,
12,Tayside,Care Home,2019,28,,,,,
12,Tayside,Home / Non-institution,2019,32,,,,,
12,Tayside,Hospital,2019,41,,,,,
12,Tayside,Other institution,2019,1,,,,,
12,Western Isles,Care Home,2019,2,,,,,
12,Western Isles,Home / Non-institution,2019,2,,,,,
12,Western Isles,Hospital,2019,1,,,,,
13,Ayrshire and Arran,Care Home,2019,19,,,,,
13,Ayrshire and Arran,Home / Non-institution,2019,26,,,,,
13,Ayrshire and Arran,Hospital,2019,46,,,,,
13,Borders,Care Home,2019,4,,,,,
13,Borders,Home / Non-institution,2019,4,,,,,
13,Borders,Hospital,2019,15,,,,,
13,Borders,Other institution,2019,4,,,,,
13,Dumfries and Galloway,Care Home,2019,9,,,,,
13,Dumfries and Galloway,Home / Non-institution,2019,10,,,,,
13,Dumfries and Galloway,Hospital,2019,11,,,,,
13,Fife,Care Home,2019,20,,,,,
13,Fife,Home / Non-institution,2019,16,,,,,
13,Fife,Hospital,2019,37,,,,,
13,Forth Valley,Care Home,2019,15,,,,,
13,Forth Valley,Home / Non-institution,2019,15,,,,,
13,Forth Valley,Hospital,2019,28,,,,,
13,Grampian,Care Home,2019,16,,,,,
13,Grampian,Home / Non-institution,2019,35,,,,,
13,Grampian,Hospital,2019,41,,,,,
13,Greater Glasgow and Clyde,Care Home,2019,65,,,,,
13,Greater Glasgow and Clyde,Home / Non-institution,2019,51,,,,,
13,Greater Glasgow and Clyde,Hospital,2019,113,,,,,
13,Highland,Care Home,2019,13,,,,,
13,Highland,Home / Non-institution,2019,30,,,,,
13,Highland,Hospital,2019,25,,,,,
13,Lanarkshire,Care Home,2019,21,,,,,
13,Lanarkshire,Home / Non-institution,2019,39,,,,,
13,Lanarkshire,Hospital,2019,48,,,,,
13,Lanarkshire,Other institution,2019,1,,,,,
13,Lothian,Care Home,2019,40,,,,,
13,Lothian,Home / Non-institution,2019,39,,,,,
13,Lothian,Hospital,2019,58,,,,,
13,Orkney,Care Home,2019,3,,,,,
13,Orkney,Home / Non-institution,2019,1,,,,,
13,Orkney,Hospital,2019,2,,,,,
13,Shetland,Hospital,2019,1,,,,,
13,Tayside,Care Home,2019,18,,,,,
13,Tayside,Home / Non-institution,2019,34,,,,,
13,Tayside,Hospital,2019,41,,,,,
13,Western Isles,Care Home,2019,1,,,,,
13,Western Isles,Home / Non-institution,2019,1,,,,,
13,Western Isles,Hospital,2019,1,,,,,
14,Ayrshire and Arran,Care Home,2019,27,,,,,
14,Ayrshire and Arran,Home / Non-institution,2019,17,,,,,
14,Ayrshire and Arran,Hospital,2019,40,,,,,
14,Borders,Care Home,2019,4,,,,,
14,Borders,Home / Non-institution,2019,7,,,,,
14,Borders,Hospital,2019,9,,,,,
14,Borders,Other institution,2019,2,,,,,
14,Dumfries and Galloway,Care Home,2019,5,,,,,
14,Dumfries and Galloway,Home / Non-institution,2019,6,,,,,
14,Dumfries and Galloway,Hospital,2019,21,,,,,
14,Fife,Care Home,2019,13,,,,,
14,Fife,Home / Non-institution,2019,27,,,,,
14,Fife,Hospital,2019,54,,,,,
14,Forth Valley,Care Home,2019,12,,,,,
14,Forth Valley,Home / Non-institution,2019,30,,,,,
14,Forth Valley,Hospital,2019,21,,,,,
14,Grampian,Care Home,2019,25,,,,,
14,Grampian,Home / Non-institution,2019,24,,,,,
14,Grampian,Hospital,2019,50,,,,,
14,Greater Glasgow and Clyde,Care Home,2019,43,,,,,
14,Greater Glasgow and Clyde,Home / Non-institution,2019,55,,,,,
14,Greater Glasgow and Clyde,Hospital,2019,111,,,,,
14,Highland,Care Home,2019,10,,,,,
14,Highland,Home / Non-institution,2019,21,,,,,
14,Highland,Hospital,2019,29,,,,,
14,Lanarkshire,Care Home,2019,32,,,,,
14,Lanarkshire,Home / Non-institution,2019,32,,,,,
14,Lanarkshire,Hospital,2019,72,,,,,
14,Lanarkshire,Other institution,2019,2,,,,,
14,Lothian,Care Home,2019,41,,,,,
14,Lothian,Home / Non-institution,2019,35,,,,,
14,Lothian,Hospital,2019,70,,,,,
14,Orkney,Care Home,2019,1,,,,,
14,Orkney,Hospital,2019,1,,,,,
14,Shetland,Care Home,2019,2,,,,,
14,Shetland,Home / Non-institution,2019,1,,,,,
14,Shetland,Hospital,2019,2,,,,,
14,Tayside,Care Home,2019,23,,,,,
14,Tayside,Home / Non-institution,2019,18,,,,,
14,Tayside,Hospital,2019,50,,,,,
14,Tayside,Other institution,2019,1,,,,,
14,Western Isles,Care Home,2019,1,,,,,
15,Ayrshire and Arran,Care Home,2019,30,,,,,
15,Ayrshire and Arran,Home / Non-institution,2019,16,,,,,
15,Ayrshire and Arran,Hospital,2019,44,,,,,
15,Borders,Care Home,2019,1,,,,,
15,Borders,Home / Non-institution,2019,3,,,,,
15,Borders,Hospital,2019,10,,,,,
15,Dumfries and Galloway,Care Home,2019,10,,,,,
15,Dumfries and Galloway,Home / Non-institution,2019,4,,,,,
15,Dumfries and Galloway,Hospital,2019,20,,,,,
15,Fife,Care Home,2019,5,,,,,
15,Fife,Home / Non-institution,2019,14,,,,,
15,Fife,Hospital,2019,36,,,,,
15,Forth Valley,Care Home,2019,13,,,,,
15,Forth Valley,Home / Non-institution,2019,25,,,,,
15,Forth Valley,Hospital,2019,35,,,,,
15,Grampian,Care Home,2019,30,,,,,
15,Grampian,Home / Non-institution,2019,30,,,,,
15,Grampian,Hospital,2019,53,,,,,
15,Grampian,Other institution,2019,1,,,,,
15,Greater Glasgow and Clyde,Care Home,2019,60,,,,,
15,Greater Glasgow and Clyde,Home / Non-institution,2019,63,,,,,
15,Greater Glasgow and Clyde,Hospital,2019,101,,,,,
15,Highland,Care Home,2019,13,,,,,
15,Highland,Home / Non-institution,2019,14,,,,,
15,Highland,Hospital,2019,31,,,,,
15,Lanarkshire,Care Home,2019,28,,,,,
15,Lanarkshire,Home / Non-institution,2019,41,,,,,
15,Lanarkshire,Hospital,2019,56,,,,,
15,Lanarkshire,Other institution,2019,2,,,,,
15,Lothian,Care Home,2019,33,,,,,
15,Lothian,Home / Non-institution,2019,31,,,,,
15,Lothian,Hospital,2019,56,,,,,
15,Lothian,Other institution,2019,2,,,,,
15,Orkney,Home / Non-institution,2019,1,,,,,
15,Orkney,Hospital,2019,4,,,,,
15,Shetland,Home / Non-institution,2019,6,,,,,
15,Tayside,Care Home,2019,24,,,,,
15,Tayside,Home / Non-institution,2019,28,,,,,
15,Tayside,Hospital,2019,41,,,,,
15,Tayside,Other institution,2019,1,,,,,
15,Western Isles,Care Home,2019,3,,,,,
15,Western Isles,Home / Non-institution,2019,3,,,,,
15,Western Isles,Hospital,2019,2,,,,,
16,Ayrshire and Arran,Care Home,2019,15,,,,,
16,Ayrshire and Arran,Home / Non-institution,2019,31,,,,,
16,Ayrshire and Arran,Hospital,2019,43,,,,,
16,Borders,Care Home,2019,7,,,,,
16,Borders,Home / Non-institution,2019,2,,,,,
16,Borders,Hospital,2019,8,,,,,
16,Borders,Other institution,2019,2,,,,,
16,Dumfries and Galloway,Care Home,2019,7,,,,,
16,Dumfries and Galloway,Home / Non-institution,2019,7,,,,,
16,Dumfries and Galloway,Hospital,2019,33,,,,,
16,Fife,Care Home,2019,16,,,,,
16,Fife,Home / Non-institution,2019,19,,,,,
16,Fife,Hospital,2019,47,,,,,
16,Forth Valley,Care Home,2019,20,,,,,
16,Forth Valley,Home / Non-institution,2019,18,,,,,
16,Forth Valley,Hospital,2019,33,,,,,
16,Grampian,Care Home,2019,20,,,,,
16,Grampian,Home / Non-institution,2019,27,,,,,
16,Grampian,Hospital,2019,51,,,,,
16,Greater Glasgow and Clyde,Care Home,2019,65,,,,,
16,Greater Glasgow and Clyde,Home / Non-institution,2019,75,,,,,
16,Greater Glasgow and Clyde,Hospital,2019,96,,,,,
16,Highland,Care Home,2019,15,,,,,
16,Highland,Home / Non-institution,2019,20,,,,,
16,Highland,Hospital,2019,35,,,,,
16,Lanarkshire,Care Home,2019,33,,,,,
16,Lanarkshire,Home / Non-institution,2019,43,,,,,
16,Lanarkshire,Hospital,2019,52,,,,,
16,Lanarkshire,Other institution,2019,3,,,,,
16,Lothian,Care Home,2019,30,,,,,
16,Lothian,Home / Non-institution,2019,38,,,,,
16,Lothian,Hospital,2019,76,,,,,
16,Lothian,Other institution,2019,1,,,,,
16,Orkney,Home / Non-institution,2019,2,,,,,
16,Orkney,Hospital,2019,6,,,,,
16,Shetland,Care Home,2019,1,,,,,
16,Shetland,Home / Non-institution,2019,1,,,,,
16,Tayside,Care Home,2019,17,,,,,
16,Tayside,Home / Non-institution,2019,25,,,,,
16,Tayside,Hospital,2019,34,,,,,
16,Tayside,Other institution,2019,2,,,,,
16,Western Isles,Care Home,2019,2,,,,,
16,Western Isles,Hospital,2019,1,,,,,
17,Ayrshire and Arran,Care Home,2019,15,,,,,
17,Ayrshire and Arran,Home / Non-institution,2019,25,,,,,
17,Ayrshire and Arran,Hospital,2019,36,,,,,
17,Borders,Care Home,2019,5,,,,,
17,Borders,Home / Non-institution,2019,4,,,,,
17,Borders,Hospital,2019,19,,,,,
17,Dumfries and Galloway,Care Home,2019,6,,,,,
17,Dumfries and Galloway,Home / Non-institution,2019,7,,,,,
17,Dumfries and Galloway,Hospital,2019,17,,,,,
17,Fife,Care Home,2019,21,,,,,
17,Fife,Home / Non-institution,2019,18,,,,,
17,Fife,Hospital,2019,45,,,,,
17,Forth Valley,Care Home,2019,11,,,,,
17,Forth Valley,Home / Non-institution,2019,19,,,,,
17,Forth Valley,Hospital,2019,34,,,,,
17,Grampian,Care Home,2019,13,,,,,
17,Grampian,Home / Non-institution,2019,30,,,,,
17,Grampian,Hospital,2019,46,,,,,
17,Greater Glasgow and Clyde,Care Home,2019,54,,,,,
17,Greater Glasgow and Clyde,Home / Non-institution,2019,69,,,,,
17,Greater Glasgow and Clyde,Hospital,2019,84,,,,,
17,Highland,Care Home,2019,14,,,,,
17,Highland,Home / Non-institution,2019,23,,,,,
17,Highland,Hospital,2019,32,,,,,
17,Lanarkshire,Care Home,2019,34,,,,,
17,Lanarkshire,Home / Non-institution,2019,35,,,,,
17,Lanarkshire,Hospital,2019,60,,,,,
17,Lanarkshire,Other institution,2019,1,,,,,
17,Lothian,Care Home,2019,61,,,,,
17,Lothian,Home / Non-institution,2019,44,,,,,
17,Lothian,Hospital,2019,76,,,,,
17,Orkney,Care Home,2019,1,,,,,
17,Orkney,Hospital,2019,6,,,,,
17,Shetland,Care Home,2019,1,,,,,
17,Tayside,Care Home,2019,21,,,,,
17,Tayside,Home / Non-institution,2019,23,,,,,
17,Tayside,Hospital,2019,49,,,,,
17,Tayside,Other institution,2019,2,,,,,
17,Western Isles,Care Home,2019,3,,,,,
17,Western Isles,Home / Non-institution,2019,1,,,,,
17,Western Isles,Hospital,2019,6,,,,,
18,Ayrshire and Arran,Care Home,2019,11,,,,,
18,Ayrshire and Arran,Home / Non-institution,2019,27,,,,,
18,Ayrshire and Arran,Hospital,2019,52,,,,,
18,Borders,Care Home,2019,3,,,,,
18,Borders,Home / Non-institution,2019,5,,,,,
18,Borders,Hospital,2019,10,,,,,
18,Borders,Other institution,2019,1,,,,,
18,Dumfries and Galloway,Care Home,2019,5,,,,,
18,Dumfries and Galloway,Home / Non-institution,2019,11,,,,,
18,Dumfries and Galloway,Hospital,2019,21,,,,,
18,Fife,Care Home,2019,20,,,,,
18,Fife,Home / Non-institution,2019,20,,,,,
18,Fife,Hospital,2019,41,,,,,
18,Forth Valley,Care Home,2019,12,,,,,
18,Forth Valley,Home / Non-institution,2019,21,,,,,
18,Forth Valley,Hospital,2019,32,,,,,
18,Grampian,Care Home,2019,20,,,,,
18,Grampian,Home / Non-institution,2019,33,,,,,
18,Grampian,Hospital,2019,51,,,,,
18,Greater Glasgow and Clyde,Care Home,2019,69,,,,,
18,Greater Glasgow and Clyde,Home / Non-institution,2019,68,,,,,
18,Greater Glasgow and Clyde,Hospital,2019,117,,,,,
18,Highland,Care Home,2019,14,,,,,
18,Highland,Home / Non-institution,2019,25,,,,,
18,Highland,Hospital,2019,33,,,,,
18,Lanarkshire,Care Home,2019,22,,,,,
18,Lanarkshire,Home / Non-institution,2019,26,,,,,
18,Lanarkshire,Hospital,2019,64,,,,,
18,Lothian,Care Home,2019,47,,,,,
